lib	unit	sample	fq1	fq2
lib4	1	CAP_NDR_F01	fastqs/lib4/CAP_NDR_F01_1.fq.gz	fastqs/lib4/CAP_NDR_F01_2.fq.gz
lib4	1	CAP_NDR_G01	fastqs/lib4/CAP_NDR_G01_1.fq.gz	fastqs/lib4/CAP_NDR_G01_2.fq.gz
lib4	1	CAP_NDR_H01	fastqs/lib4/CAP_NDR_H01_1.fq.gz	fastqs/lib4/CAP_NDR_H01_2.fq.gz
lib4	1	CAP_NDR_I02	fastqs/lib4/CAP_NDR_I02_1.fq.gz	fastqs/lib4/CAP_NDR_I02_2.fq.gz
lib4	1	NDR_J01	fastqs/lib4/NDR_J01_1.fq.gz	fastqs/lib4/NDR_J01_2.fq.gz
lib4	1	CAP_NDR_K01	fastqs/lib4/CAP_NDR_K01_1.fq.gz	fastqs/lib4/CAP_NDR_K01_2.fq.gz
lib4	1	CAP_NDR_L01	fastqs/lib4/CAP_NDR_L01_1.fq.gz	fastqs/lib4/CAP_NDR_L01_2.fq.gz
lib4	1	CAP_NDR_M02	fastqs/lib4/CAP_NDR_M02_1.fq.gz	fastqs/lib4/CAP_NDR_M02_2.fq.gz
lib4	1	CAP_NDR_N01	fastqs/lib4/CAP_NDR_N01_1.fq.gz	fastqs/lib4/CAP_NDR_N01_2.fq.gz
lib4	1	CAP_NDR_O01	fastqs/lib4/CAP_NDR_O01_1.fq.gz	fastqs/lib4/CAP_NDR_O01_2.fq.gz
lib4	1	CAP_NDR_P01	fastqs/lib4/CAP_NDR_P01_1.fq.gz	fastqs/lib4/CAP_NDR_P01_2.fq.gz
lib4	1	CAP_NDR_R01	fastqs/lib4/CAP_NDR_R01_1.fq.gz	fastqs/lib4/CAP_NDR_R01_2.fq.gz
lib4	1	CAP_NDR_S01	fastqs/lib4/CAP_NDR_S01_1.fq.gz	fastqs/lib4/CAP_NDR_S01_2.fq.gz
lib4	1	CAP_NDR_T01	fastqs/lib4/CAP_NDR_T01_1.fq.gz	fastqs/lib4/CAP_NDR_T01_2.fq.gz
lib4	1	CAP_FWY2_A01	fastqs/lib4/CAP_FWY2_A01_1.fq.gz	fastqs/lib4/CAP_FWY2_A01_2.fq.gz
lib4	1	CAP_FWY2_B01	fastqs/lib4/CAP_FWY2_B01_1.fq.gz	fastqs/lib4/CAP_FWY2_B01_2.fq.gz
lib4	1	CAP_FWY2_C02	fastqs/lib4/CAP_FWY2_C02_1.fq.gz	fastqs/lib4/CAP_FWY2_C02_2.fq.gz
lib4	1	CAP_FWY2_D01	fastqs/lib4/CAP_FWY2_D01_1.fq.gz	fastqs/lib4/CAP_FWY2_D01_2.fq.gz
lib4	1	CAP_FWY2_E02	fastqs/lib4/CAP_FWY2_E02_1.fq.gz	fastqs/lib4/CAP_FWY2_E02_2.fq.gz
lib4	1	CAP_BUL_A01	fastqs/lib4/CAP_BUL_A01_1.fq.gz	fastqs/lib4/CAP_BUL_A01_2.fq.gz
lib4	1	CAP_BUL_B03	fastqs/lib4/CAP_BUL_B03_1.fq.gz	fastqs/lib4/CAP_BUL_B03_2.fq.gz
lib4	1	CAP_BUL_D01	fastqs/lib4/CAP_BUL_D01_1.fq.gz	fastqs/lib4/CAP_BUL_D01_2.fq.gz
lib4	1	CAP_BUL_E01	fastqs/lib4/CAP_BUL_E01_1.fq.gz	fastqs/lib4/CAP_BUL_E01_2.fq.gz
lib4	1	CAP_BUL_G01	fastqs/lib4/CAP_BUL_G01_1.fq.gz	fastqs/lib4/CAP_BUL_G01_2.fq.gz
lib4	1	CAP_BUL_H01	fastqs/lib4/CAP_BUL_H01_1.fq.gz	fastqs/lib4/CAP_BUL_H01_2.fq.gz
lib4	1	CAP_BUL_I01	fastqs/lib4/CAP_BUL_I01_1.fq.gz	fastqs/lib4/CAP_BUL_I01_2.fq.gz
lib4	1	CAP_BUL_J02	fastqs/lib4/CAP_BUL_J02_1.fq.gz	fastqs/lib4/CAP_BUL_J02_2.fq.gz
lib4	1	CAP_BUL_K02	fastqs/lib4/CAP_BUL_K02_1.fq.gz	fastqs/lib4/CAP_BUL_K02_2.fq.gz
lib4	1	CAP_BUL_L02	fastqs/lib4/CAP_BUL_L02_1.fq.gz	fastqs/lib4/CAP_BUL_L02_2.fq.gz
lib4	1	CAP_BUL_M02	fastqs/lib4/CAP_BUL_M02_1.fq.gz	fastqs/lib4/CAP_BUL_M02_2.fq.gz
lib4	1	CAP_BUL_N01	fastqs/lib4/CAP_BUL_N01_1.fq.gz	fastqs/lib4/CAP_BUL_N01_2.fq.gz
