748	LJ8AUG19_1_RAPR_M
749	LJ8AUG19_2_RAPR_F
750	LJ8AUG19_4_RAPR_F
751	222108
752	222117
753	222138
754	222149
755	222166
756	222340
757	221986
758	222014
759	222027
760	222045
761	212152
762	212027
763	212064
764	212086
765	JME29AUG_1
766	JME29AUG_10
767	JME29AUG_2
768	JME29AUG_3
769	JME29AUG_4
770	JME29AUG_5
771	JME29AUG_8
772	JME30AUG_1
773	JME30AUG_3
774	JME30AUG_4
775	JAMUP17JUL18_1
776	JAMUP17JUL18_2
777	JAMUP17JUL18_3
778	JAMUP17JUL18_4
779	JAMUP17JUL18_5
780	JAMUP18JUL18_1
781	211430
782	212341
783	OSF_E34
784	OSF_E35
785	OSF_E36
786	OSF_E38
787	OSF_E40
788	OSF_E41
789	OSF_E61
790	OSF_E62
791	OSF_E73
792	OSF_E81
793	OSF_E82
794	OSF_E164
795	OSF_E165
796	OSF_E166
797	OSF_E169
798	OSF_E170
799	OSF_E171
800	OSF_E178
801	OSF_E180
802	OSF_E304
803	OSF_E306
804	OSF_E307
805	OSF_E309
806	OSF_E310
807	OSF_E312
808	OSF_E316
809	OSF_E317
810	OSF_E389
811	OSF_E391
812	OSF_E392
813	OSF_E393
814	OSF_E395
815	OSF_E397
816	OSF_E402
817	OSF_E405
818	KM_BS_GAG_D_EM1_A1
819	BS_GAG_D_EM4_A1
820	BS_GAG_D_EM6_A1
821	CAP_SRV4_G01
822	CAP_SRV4_L01
823	CAP_NDR_Q01
824	CAP_NCP_C01
825	CAP_NCP_O03
826	CAP_SRNT_J02
827	OSF_E303R
828	CAP_BIMA_Q01R
829	USGS_212351
830	USGS_212362
831	Soxbow_1_5_25_22
832	Soxbow_2_5_26_22
833	SUNCRRAPR120Sept22
834	BP15AUG17_01
835	BP15AUG17_02
836	BP16Aug17_01
837	CN1_11SEPT18_1
838	CN1_11SEPT18_2
839	KM10SEPT19_2x
840	KM11Sept19_1
841	KM10SEPT19_1x
842	K16AUG17_02
843	K16AUG17_03
844	K16AUG17_04
845	K17AUG17_01
846	K17AUG17_02
