lib	unit	sample	fq1	fq2
lib8	1	OSF_E349	fastqs/lib8/OSF_E349_1.fq.gz	fastqs/lib8/OSF_E349_2.fq.gz
lib8	1	OSF_E350	fastqs/lib8/OSF_E350_1.fq.gz	fastqs/lib8/OSF_E350_2.fq.gz
lib8	1	OSF_E351	fastqs/lib8/OSF_E351_1.fq.gz	fastqs/lib8/OSF_E351_2.fq.gz
lib8	1	OSF_E352	fastqs/lib8/OSF_E352_1.fq.gz	fastqs/lib8/OSF_E352_2.fq.gz
lib9	1	OSF_E14	fastqs/lib9/OSF_E14_1.fq.gz	fastqs/lib9/OSF_E14_2.fq.gz
lib9	1	OSF_E15	fastqs/lib9/OSF_E15_1.fq.gz	fastqs/lib9/OSF_E15_2.fq.gz
lib9	1	OSF_E16	fastqs/lib9/OSF_E16_1.fq.gz	fastqs/lib9/OSF_E16_2.fq.gz
lib9	1	OSF_E21	fastqs/lib9/OSF_E21_1.fq.gz	fastqs/lib9/OSF_E21_2.fq.gz
lib9	1	OSF_E22	fastqs/lib9/OSF_E22_1.fq.gz	fastqs/lib9/OSF_E22_2.fq.gz
lib9	1	OSF_E23	fastqs/lib9/OSF_E23_1.fq.gz	fastqs/lib9/OSF_E23_2.fq.gz
lib9	1	OSF_E24	fastqs/lib9/OSF_E24_1.fq.gz	fastqs/lib9/OSF_E24_2.fq.gz
lib9	1	OSF_E26	fastqs/lib9/OSF_E26_1.fq.gz	fastqs/lib9/OSF_E26_2.fq.gz
lib9	1	OSF_E28	fastqs/lib9/OSF_E28_1.fq.gz	fastqs/lib9/OSF_E28_2.fq.gz
lib9	1	OSF_E29	fastqs/lib9/OSF_E29_1.fq.gz	fastqs/lib9/OSF_E29_2.fq.gz
lib9	1	OSF_E32	fastqs/lib9/OSF_E32_1.fq.gz	fastqs/lib9/OSF_E32_2.fq.gz
lib9	1	OSF_E153	fastqs/lib9/OSF_E153_1.fq.gz	fastqs/lib9/OSF_E153_2.fq.gz
lib9	1	OSF_E154	fastqs/lib9/OSF_E154_1.fq.gz	fastqs/lib9/OSF_E154_2.fq.gz
lib9	1	OSF_E155	fastqs/lib9/OSF_E155_1.fq.gz	fastqs/lib9/OSF_E155_2.fq.gz
lib9	1	OSF_E156	fastqs/lib9/OSF_E156_1.fq.gz	fastqs/lib9/OSF_E156_2.fq.gz
lib9	1	OSF_E157	fastqs/lib9/OSF_E157_1.fq.gz	fastqs/lib9/OSF_E157_2.fq.gz
lib9	1	OSF_E159	fastqs/lib9/OSF_E159_1.fq.gz	fastqs/lib9/OSF_E159_2.fq.gz
lib9	1	OSF_E162	fastqs/lib9/OSF_E162_1.fq.gz	fastqs/lib9/OSF_E162_2.fq.gz
lib9	1	OSF_E163	fastqs/lib9/OSF_E163_1.fq.gz	fastqs/lib9/OSF_E163_2.fq.gz
lib9	1	OSF_E284	fastqs/lib9/OSF_E284_1.fq.gz	fastqs/lib9/OSF_E284_2.fq.gz
lib9	1	OSF_E285	fastqs/lib9/OSF_E285_1.fq.gz	fastqs/lib9/OSF_E285_2.fq.gz
lib9	1	OSF_E286	fastqs/lib9/OSF_E286_1.fq.gz	fastqs/lib9/OSF_E286_2.fq.gz
lib9	1	OSF_E289	fastqs/lib9/OSF_E289_1.fq.gz	fastqs/lib9/OSF_E289_2.fq.gz
lib9	1	OSF_E295	fastqs/lib9/OSF_E295_1.fq.gz	fastqs/lib9/OSF_E295_2.fq.gz
lib9	1	OSF_E300	fastqs/lib9/OSF_E300_1.fq.gz	fastqs/lib9/OSF_E300_2.fq.gz
lib9	1	OSF_E301	fastqs/lib9/OSF_E301_1.fq.gz	fastqs/lib9/OSF_E301_2.fq.gz
lib9	1	OSF_E302	fastqs/lib9/OSF_E302_1.fq.gz	fastqs/lib9/OSF_E302_2.fq.gz
lib9	1	OSF_E353	fastqs/lib9/OSF_E353_1.fq.gz	fastqs/lib9/OSF_E353_2.fq.gz
lib9	1	OSF_E354	fastqs/lib9/OSF_E354_1.fq.gz	fastqs/lib9/OSF_E354_2.fq.gz
lib9	1	OSF_E355	fastqs/lib9/OSF_E355_1.fq.gz	fastqs/lib9/OSF_E355_2.fq.gz
lib9	1	OSF_E384	fastqs/lib9/OSF_E384_1.fq.gz	fastqs/lib9/OSF_E384_2.fq.gz
lib9	1	OSF_E385	fastqs/lib9/OSF_E385_1.fq.gz	fastqs/lib9/OSF_E385_2.fq.gz
lib9	1	OSF_E386	fastqs/lib9/OSF_E386_1.fq.gz	fastqs/lib9/OSF_E386_2.fq.gz
lib9	1	OSF_E387	fastqs/lib9/OSF_E387_1.fq.gz	fastqs/lib9/OSF_E387_2.fq.gz
lib9	1	OSF_E388	fastqs/lib9/OSF_E388_1.fq.gz	fastqs/lib9/OSF_E388_2.fq.gz
lib9	2	OSF_E381R	fastqs/lib9/OSF_E381R_1.fq.gz	fastqs/lib9/OSF_E381R_2.fq.gz
lib9	2	OSF_E23R	fastqs/lib9/OSF_E23R_1.fq.gz	fastqs/lib9/OSF_E23R_2.fq.gz
lib11	1	OSF_E83	fastqs/lib11/OSF_E83_1.fq.gz	fastqs/lib11/OSF_E83_2.fq.gz
